return_id,order_id,seller_id,return_date,return_reason
RET-0005816,ORD-0033027,MNT-0062,2023-09-16,size issue
RET-0005817,ORD-0033030,MNT-0062,2023-10-06,changed mind
RET-0005818,ORD-0033031,MNT-0062,2023-09-25,changed mind
RET-0005819,ORD-0033037,MNT-0062,2023-10-07,size issue
RET-0005820,ORD-0033052,MNT-0062,2023-09-18,changed mind
RET-0005821,ORD-0033055,MNT-0062,2023-09-24,wrong item
RET-0005822,ORD-0033059,MNT-0062,2023-09-16,size issue
RET-0005823,ORD-0033063,MNT-0062,2023-09-23,size issue
RET-0005824,ORD-0033064,MNT-0062,2023-09-14,damaged
RET-0005825,ORD-0033068,MNT-0062,2023-09-09,damaged
RET-0005826,ORD-0033070,MNT-0062,2023-09-16,quality issue
RET-0005827,ORD-0033084,MNT-0062,2023-10-18,changed mind
RET-0005828,ORD-0033086,MNT-0062,2023-10-23,size issue
RET-0005829,ORD-0033088,MNT-0062,2023-10-13,size issue
RET-0005830,ORD-0033097,MNT-0062,2023-10-24,size issue
RET-0005831,ORD-0033098,MNT-0062,2023-10-10,changed mind
RET-0005832,ORD-0033103,MNT-0062,2023-11-07,size issue
RET-0005833,ORD-0033124,MNT-0062,2023-10-30,quality issue
RET-0005834,ORD-0033129,MNT-0062,2023-11-11,quality issue
RET-0005835,ORD-0033134,MNT-0062,2023-11-02,changed mind
RET-0005836,ORD-0033144,MNT-0062,2023-10-21,size issue
RET-0005837,ORD-0033158,MNT-0062,2023-10-17,damaged
RET-0005838,ORD-0033166,MNT-0062,2023-11-03,size issue
RET-0005839,ORD-0033172,MNT-0062,2023-10-22,size issue
RET-0005840,ORD-0033181,MNT-0062,2023-11-16,size issue
RET-0005841,ORD-0033186,MNT-0062,2023-11-25,wrong item
RET-0005842,ORD-0033189,MNT-0062,2023-11-21,quality issue
RET-0005843,ORD-0033193,MNT-0062,2023-11-21,changed mind
RET-0005844,ORD-0033200,MNT-0062,2023-12-04,changed mind
RET-0005845,ORD-0033202,MNT-0062,2023-11-14,damaged
RET-0005846,ORD-0033207,MNT-0062,2023-11-15,size issue
RET-0005847,ORD-0033209,MNT-0062,2023-12-08,size issue
RET-0005848,ORD-0033210,MNT-0062,2023-11-29,size issue
RET-0005849,ORD-0033213,MNT-0062,2023-11-10,damaged
RET-0005850,ORD-0033214,MNT-0062,2023-11-20,size issue
RET-0005851,ORD-0033233,MNT-0062,2023-11-26,changed mind
RET-0005852,ORD-0033234,MNT-0062,2023-11-10,damaged
RET-0005853,ORD-0033240,MNT-0062,2023-12-01,size issue
RET-0005854,ORD-0033252,MNT-0062,2023-11-16,changed mind
RET-0005855,ORD-0033261,MNT-0062,2023-12-11,size issue
RET-0005856,ORD-0033265,MNT-0062,2023-12-18,changed mind
RET-0005857,ORD-0033279,MNT-0062,2023-12-24,quality issue
RET-0005858,ORD-0033293,MNT-0062,2023-12-27,changed mind
RET-0005859,ORD-0033298,MNT-0062,2023-12-31,damaged
RET-0005860,ORD-0033310,MNT-0062,2023-12-23,wrong item
RET-0005861,ORD-0033313,MNT-0062,2023-12-20,size issue
RET-0005862,ORD-0033333,MNT-0062,2024-02-06,changed mind
RET-0005863,ORD-0033339,MNT-0062,2024-01-13,wrong item
RET-0005864,ORD-0033342,MNT-0062,2024-01-11,size issue
RET-0005865,ORD-0033352,MNT-0062,2024-01-20,damaged
RET-0005866,ORD-0033354,MNT-0062,2024-01-20,wrong item
RET-0005867,ORD-0033368,MNT-0062,2024-01-29,size issue
RET-0005868,ORD-0033369,MNT-0062,2024-01-18,changed mind
RET-0005869,ORD-0033372,MNT-0062,2024-02-14,changed mind
RET-0005870,ORD-0033389,MNT-0062,2024-02-17,wrong item
RET-0005871,ORD-0033399,MNT-0062,2024-03-05,changed mind
RET-0005872,ORD-0033402,MNT-0062,2024-02-20,wrong item
RET-0005873,ORD-0033411,MNT-0062,2024-04-02,size issue
RET-0005874,ORD-0033413,MNT-0062,2024-04-03,size issue
RET-0005875,ORD-0033424,MNT-0062,2024-03-22,size issue
RET-0005876,ORD-0033425,MNT-0062,2024-04-07,changed mind
RET-0005877,ORD-0033431,MNT-0062,2024-04-10,size issue
RET-0005878,ORD-0033435,MNT-0062,2024-03-19,size issue
RET-0005879,ORD-0033448,MNT-0062,2024-04-19,wrong item
RET-0005880,ORD-0033451,MNT-0062,2024-04-30,changed mind
RET-0005881,ORD-0033452,MNT-0062,2024-04-24,changed mind
RET-0005882,ORD-0033455,MNT-0062,2024-05-10,size issue
RET-0005883,ORD-0033463,MNT-0062,2024-04-22,size issue
RET-0005884,ORD-0033474,MNT-0062,2024-04-26,changed mind
RET-0005885,ORD-0033475,MNT-0062,2024-05-02,changed mind
RET-0005886,ORD-0033478,MNT-0062,2024-04-22,changed mind
RET-0005887,ORD-0033491,MNT-0062,2024-05-15,size issue
RET-0005888,ORD-0033500,MNT-0062,2024-05-30,damaged
RET-0005889,ORD-0033505,MNT-0062,2024-05-26,wrong item
RET-0005890,ORD-0033516,MNT-0062,2024-05-23,size issue
RET-0005891,ORD-0033518,MNT-0062,2024-06-09,size issue
RET-0005892,ORD-0033527,MNT-0062,2024-05-09,wrong item
RET-0005893,ORD-0033535,MNT-0062,2024-05-12,quality issue
RET-0005894,ORD-0033543,MNT-0062,2024-05-28,size issue
RET-0005895,ORD-0033548,MNT-0062,2024-06-17,size issue
RET-0005896,ORD-0033566,MNT-0062,2024-06-12,quality issue
RET-0005897,ORD-0033567,MNT-0062,2024-07-08,size issue
RET-0005898,ORD-0033580,MNT-0062,2024-07-07,changed mind
RET-0005899,ORD-0033583,MNT-0062,2024-06-26,quality issue
RET-0005900,ORD-0033592,MNT-0062,2024-06-21,wrong item
RET-0005901,ORD-0033594,MNT-0062,2024-06-09,size issue
RET-0005902,ORD-0033598,MNT-0062,2024-06-14,changed mind
RET-0005903,ORD-0033599,MNT-0062,2024-06-30,changed mind
RET-0005904,ORD-0033600,MNT-0062,2024-06-22,size issue
RET-0005905,ORD-0033606,MNT-0063,2023-05-11,wrong item
RET-0005906,ORD-0033612,MNT-0063,2023-05-18,size issue
RET-0005907,ORD-0033613,MNT-0063,2023-05-06,size issue
RET-0005908,ORD-0033619,MNT-0063,2023-06-02,size issue
RET-0005909,ORD-0033620,MNT-0063,2023-05-11,size issue
RET-0005910,ORD-0033621,MNT-0063,2023-05-19,size issue
RET-0005911,ORD-0033629,MNT-0063,2023-06-07,damaged
RET-0005912,ORD-0033643,MNT-0063,2023-06-19,damaged
RET-0005913,ORD-0033656,MNT-0063,2023-06-13,quality issue
RET-0005914,ORD-0033663,MNT-0063,2023-07-08,size issue
RET-0005915,ORD-0033667,MNT-0063,2023-07-24,quality issue
RET-0005916,ORD-0033672,MNT-0063,2023-08-04,size issue
RET-0005917,ORD-0033692,MNT-0063,2023-08-08,wrong item
RET-0005918,ORD-0033701,MNT-0063,2023-09-05,size issue
RET-0005919,ORD-0033709,MNT-0063,2023-08-15,quality issue
RET-0005920,ORD-0033724,MNT-0063,2023-08-24,changed mind
RET-0005921,ORD-0033725,MNT-0063,2023-08-24,changed mind
RET-0005922,ORD-0033736,MNT-0063,2023-09-28,size issue
RET-0005923,ORD-0033742,MNT-0063,2023-09-25,quality issue
RET-0005924,ORD-0033754,MNT-0063,2023-09-15,quality issue
RET-0005925,ORD-0033759,MNT-0063,2023-10-01,changed mind
RET-0005926,ORD-0033761,MNT-0063,2023-09-09,size issue
RET-0005927,ORD-0033764,MNT-0063,2023-09-15,wrong item
RET-0005928,ORD-0033774,MNT-0063,2023-10-08,quality issue
RET-0005929,ORD-0033779,MNT-0063,2023-10-27,size issue
RET-0005930,ORD-0033792,MNT-0063,2023-10-22,size issue
RET-0005931,ORD-0033807,MNT-0063,2023-10-29,size issue
RET-0005932,ORD-0033816,MNT-0063,2023-11-17,size issue
RET-0005933,ORD-0033820,MNT-0063,2023-11-28,size issue
RET-0005934,ORD-0033825,MNT-0063,2023-11-22,size issue
RET-0005935,ORD-0033832,MNT-0063,2023-12-01,changed mind
RET-0005936,ORD-0033835,MNT-0063,2023-11-18,wrong item
RET-0005937,ORD-0033836,MNT-0063,2023-12-07,damaged
RET-0005938,ORD-0033837,MNT-0063,2023-11-21,damaged
RET-0005939,ORD-0033841,MNT-0063,2023-11-24,size issue
RET-0005940,ORD-0033843,MNT-0063,2023-12-06,damaged
RET-0005941,ORD-0033845,MNT-0063,2023-11-19,changed mind
RET-0005942,ORD-0033848,MNT-0063,2023-12-16,quality issue
RET-0005943,ORD-0033860,MNT-0063,2024-01-04,quality issue
RET-0005944,ORD-0033871,MNT-0063,2023-12-27,size issue
RET-0005945,ORD-0033881,MNT-0063,2024-01-20,wrong item
RET-0005946,ORD-0033886,MNT-0063,2024-01-14,size issue
RET-0005947,ORD-0033889,MNT-0063,2024-01-30,size issue
RET-0005948,ORD-0033905,MNT-0063,2024-01-16,quality issue
RET-0005949,ORD-0033913,MNT-0063,2024-02-16,quality issue
RET-0005950,ORD-0033917,MNT-0063,2024-02-20,size issue
RET-0005951,ORD-0033927,MNT-0063,2024-03-01,changed mind
RET-0005952,ORD-0033931,MNT-0063,2024-03-14,quality issue
RET-0005953,ORD-0033945,MNT-0063,2024-03-15,quality issue
RET-0005954,ORD-0033959,MNT-0063,2024-04-21,changed mind
RET-0005955,ORD-0033971,MNT-0063,2024-05-05,size issue
RET-0005956,ORD-0033972,MNT-0063,2024-04-25,wrong item
RET-0005957,ORD-0033978,MNT-0063,2024-04-28,size issue
RET-0005958,ORD-0033989,MNT-0063,2024-04-30,wrong item
RET-0005959,ORD-0033992,MNT-0063,2024-04-15,changed mind
RET-0005960,ORD-0033995,MNT-0063,2024-06-02,changed mind
RET-0005961,ORD-0033996,MNT-0063,2024-05-18,changed mind
RET-0005962,ORD-0033999,MNT-0063,2024-06-06,size issue
RET-0005963,ORD-0034002,MNT-0063,2024-05-29,size issue
RET-0005964,ORD-0034004,MNT-0063,2024-05-29,size issue
RET-0005965,ORD-0034014,MNT-0063,2024-05-30,quality issue
RET-0005966,ORD-0034029,MNT-0063,2024-06-10,damaged
RET-0005967,ORD-0034032,MNT-0063,2024-06-20,quality issue
RET-0005968,ORD-0034038,MNT-0063,2024-06-13,size issue
RET-0005969,ORD-0034057,MNT-0064,2023-01-29,quality issue
RET-0005970,ORD-0034060,MNT-0064,2023-02-03,quality issue
RET-0005971,ORD-0034061,MNT-0064,2023-02-01,size issue
RET-0005972,ORD-0034068,MNT-0064,2023-01-14,changed mind
RET-0005973,ORD-0034069,MNT-0064,2023-01-14,size issue
RET-0005974,ORD-0034074,MNT-0064,2023-02-07,wrong item
RET-0005975,ORD-0034082,MNT-0064,2023-02-12,size issue
RET-0005976,ORD-0034083,MNT-0064,2023-02-12,size issue
RET-0005977,ORD-0034084,MNT-0064,2023-03-04,wrong item
RET-0005978,ORD-0034089,MNT-0064,2023-03-03,quality issue
RET-0005979,ORD-0034090,MNT-0064,2023-02-21,size issue
RET-0005980,ORD-0034092,MNT-0064,2023-04-06,changed mind
RET-0005981,ORD-0034093,MNT-0064,2023-04-01,changed mind
RET-0005982,ORD-0034096,MNT-0064,2023-03-08,quality issue
RET-0005983,ORD-0034101,MNT-0064,2023-03-24,quality issue
RET-0005984,ORD-0034114,MNT-0064,2023-05-04,wrong item
RET-0005985,ORD-0034122,MNT-0064,2023-05-30,changed mind
RET-0005986,ORD-0034124,MNT-0064,2023-05-19,changed mind
RET-0005987,ORD-0034133,MNT-0064,2023-05-16,size issue
RET-0005988,ORD-0034138,MNT-0064,2023-07-01,changed mind
RET-0005989,ORD-0034144,MNT-0064,2023-06-27,changed mind
RET-0005990,ORD-0034145,MNT-0064,2023-06-15,size issue
RET-0005991,ORD-0034148,MNT-0064,2023-06-27,quality issue
RET-0005992,ORD-0034150,MNT-0064,2023-06-08,size issue
RET-0005993,ORD-0034154,MNT-0064,2023-06-30,quality issue
RET-0005994,ORD-0034157,MNT-0064,2023-06-17,size issue
RET-0005995,ORD-0034158,MNT-0064,2023-07-03,size issue
RET-0005996,ORD-0034164,MNT-0064,2023-06-10,wrong item
RET-0005997,ORD-0034172,MNT-0064,2023-07-20,wrong item
RET-0005998,ORD-0034177,MNT-0064,2023-07-27,damaged
RET-0005999,ORD-0034186,MNT-0064,2023-08-15,size issue
RET-0006000,ORD-0034195,MNT-0064,2023-08-14,changed mind
RET-0006001,ORD-0034204,MNT-0064,2023-09-17,quality issue
RET-0006002,ORD-0034206,MNT-0064,2023-09-27,size issue
RET-0006003,ORD-0034219,MNT-0064,2023-10-12,wrong item
RET-0006004,ORD-0034230,MNT-0064,2023-10-14,wrong item
RET-0006005,ORD-0034232,MNT-0064,2023-10-18,quality issue
RET-0006006,ORD-0034233,MNT-0064,2023-10-09,size issue
RET-0006007,ORD-0034239,MNT-0064,2023-10-12,size issue
RET-0006008,ORD-0034241,MNT-0064,2023-10-28,quality issue
RET-0006009,ORD-0034242,MNT-0064,2023-11-06,size issue
RET-0006010,ORD-0034254,MNT-0064,2023-11-07,wrong item
RET-0006011,ORD-0034263,MNT-0064,2023-11-15,quality issue
RET-0006012,ORD-0034266,MNT-0064,2023-11-26,changed mind
RET-0006013,ORD-0034276,MNT-0064,2024-01-03,changed mind
RET-0006014,ORD-0034291,MNT-0064,2024-01-03,changed mind
RET-0006015,ORD-0034296,MNT-0064,2024-02-03,changed mind
RET-0006016,ORD-0034302,MNT-0064,2024-01-31,size issue
RET-0006017,ORD-0034303,MNT-0064,2024-01-29,wrong item
RET-0006018,ORD-0034323,MNT-0064,2024-02-13,changed mind
RET-0006019,ORD-0034325,MNT-0064,2024-02-23,quality issue
RET-0006020,ORD-0034333,MNT-0064,2024-03-23,size issue
RET-0006021,ORD-0034336,MNT-0064,2024-03-23,damaged
RET-0006022,ORD-0034347,MNT-0064,2024-03-19,changed mind
RET-0006023,ORD-0034349,MNT-0064,2024-03-31,quality issue
RET-0006024,ORD-0034351,MNT-0064,2024-04-10,changed mind
RET-0006025,ORD-0034368,MNT-0064,2024-05-10,damaged
RET-0006026,ORD-0034380,MNT-0064,2024-05-15,size issue
RET-0006027,ORD-0034381,MNT-0064,2024-05-22,damaged
RET-0006028,ORD-0034382,MNT-0064,2024-05-28,quality issue
RET-0006029,ORD-0034385,MNT-0064,2024-05-25,size issue
RET-0006030,ORD-0034394,MNT-0064,2024-06-06,wrong item
RET-0006031,ORD-0034398,MNT-0064,2024-06-20,quality issue
RET-0006032,ORD-0034400,MNT-0064,2024-07-07,changed mind
RET-0006033,ORD-0034402,MNT-0064,2024-06-10,size issue
RET-0006034,ORD-0034403,MNT-0064,2024-06-08,size issue
RET-0006035,ORD-0034407,MNT-0065,2023-02-01,damaged
RET-0006036,ORD-0034408,MNT-0065,2023-02-06,quality issue
RET-0006037,ORD-0034410,MNT-0065,2023-02-09,damaged
RET-0006038,ORD-0034413,MNT-0065,2023-01-27,size issue
RET-0006039,ORD-0034415,MNT-0065,2023-01-30,size issue
RET-0006040,ORD-0034419,MNT-0065,2023-02-08,quality issue
RET-0006041,ORD-0034434,MNT-0065,2023-02-27,size issue
RET-0006042,ORD-0034435,MNT-0065,2023-03-05,damaged
RET-0006043,ORD-0034436,MNT-0065,2023-02-16,size issue
RET-0006044,ORD-0034438,MNT-0065,2023-03-06,size issue
RET-0006045,ORD-0034445,MNT-0065,2023-03-09,size issue
RET-0006046,ORD-0034452,MNT-0065,2023-04-03,damaged
RET-0006047,ORD-0034454,MNT-0065,2023-04-02,quality issue
RET-0006048,ORD-0034460,MNT-0065,2023-04-03,size issue
RET-0006049,ORD-0034464,MNT-0065,2023-04-05,size issue
RET-0006050,ORD-0034466,MNT-0065,2023-04-08,size issue
RET-0006051,ORD-0034470,MNT-0065,2023-04-13,size issue
RET-0006052,ORD-0034471,MNT-0065,2023-04-16,size issue
RET-0006053,ORD-0034481,MNT-0065,2023-04-23,size issue
RET-0006054,ORD-0034482,MNT-0065,2023-05-03,size issue
RET-0006055,ORD-0034486,MNT-0065,2023-05-05,quality issue
RET-0006056,ORD-0034492,MNT-0065,2023-05-29,damaged
RET-0006057,ORD-0034493,MNT-0065,2023-05-20,size issue
RET-0006058,ORD-0034498,MNT-0065,2023-05-21,quality issue
RET-0006059,ORD-0034501,MNT-0065,2023-05-24,damaged
RET-0006060,ORD-0034502,MNT-0065,2023-05-11,damaged
RET-0006061,ORD-0034508,MNT-0065,2023-05-14,quality issue
RET-0006062,ORD-0034511,MNT-0065,2023-06-02,damaged
RET-0006063,ORD-0034516,MNT-0065,2023-06-26,size issue
RET-0006064,ORD-0034519,MNT-0065,2023-07-08,size issue
RET-0006065,ORD-0034521,MNT-0065,2023-07-08,size issue
RET-0006066,ORD-0034531,MNT-0065,2023-06-21,quality issue
RET-0006067,ORD-0034535,MNT-0065,2023-06-25,size issue
RET-0006068,ORD-0034537,MNT-0065,2023-06-30,changed mind
RET-0006069,ORD-0034542,MNT-0065,2023-07-30,quality issue
RET-0006070,ORD-0034560,MNT-0065,2023-08-22,size issue
RET-0006071,ORD-0034571,MNT-0065,2023-08-10,wrong item
RET-0006072,ORD-0034576,MNT-0065,2023-08-11,changed mind
RET-0006073,ORD-0034581,MNT-0065,2023-08-23,changed mind
RET-0006074,ORD-0034587,MNT-0065,2023-09-08,changed mind
RET-0006075,ORD-0034593,MNT-0065,2023-09-14,damaged
RET-0006076,ORD-0034598,MNT-0065,2023-10-09,damaged
RET-0006077,ORD-0034601,MNT-0065,2023-10-07,quality issue
RET-0006078,ORD-0034610,MNT-0065,2023-09-09,changed mind
RET-0006079,ORD-0034619,MNT-0065,2023-10-16,wrong item
RET-0006080,ORD-0034627,MNT-0065,2023-10-06,size issue
RET-0006081,ORD-0034628,MNT-0065,2023-10-08,changed mind
RET-0006082,ORD-0034629,MNT-0065,2023-10-24,changed mind
RET-0006083,ORD-0034630,MNT-0065,2023-11-07,size issue
RET-0006084,ORD-0034632,MNT-0065,2023-10-15,quality issue
RET-0006085,ORD-0034635,MNT-0065,2023-10-24,wrong item
RET-0006086,ORD-0034636,MNT-0065,2023-11-07,size issue
RET-0006087,ORD-0034639,MNT-0065,2023-11-03,size issue
RET-0006088,ORD-0034643,MNT-0065,2023-11-26,changed mind
RET-0006089,ORD-0034644,MNT-0065,2023-11-25,wrong item
RET-0006090,ORD-0034647,MNT-0065,2023-11-15,size issue
RET-0006091,ORD-0034650,MNT-0065,2023-11-16,wrong item
RET-0006092,ORD-0034652,MNT-0065,2023-11-19,size issue
RET-0006093,ORD-0034656,MNT-0065,2023-11-13,wrong item
RET-0006094,ORD-0034658,MNT-0065,2023-12-05,wrong item
RET-0006095,ORD-0034659,MNT-0065,2023-12-04,size issue
RET-0006096,ORD-0034660,MNT-0065,2023-11-30,size issue
RET-0006097,ORD-0034673,MNT-0065,2023-12-06,changed mind
RET-0006098,ORD-0034674,MNT-0065,2023-12-24,quality issue
RET-0006099,ORD-0034685,MNT-0065,2024-01-06,quality issue
RET-0006100,ORD-0034687,MNT-0065,2023-12-12,wrong item
RET-0006101,ORD-0034690,MNT-0065,2024-01-02,changed mind
RET-0006102,ORD-0034700,MNT-0065,2024-01-30,quality issue
RET-0006103,ORD-0034704,MNT-0065,2024-02-09,damaged
RET-0006104,ORD-0034718,MNT-0065,2024-02-27,quality issue
RET-0006105,ORD-0034720,MNT-0065,2024-02-24,changed mind
RET-0006106,ORD-0034728,MNT-0065,2024-02-19,changed mind
RET-0006107,ORD-0034731,MNT-0065,2024-03-01,wrong item
RET-0006108,ORD-0034735,MNT-0065,2024-03-27,quality issue
RET-0006109,ORD-0034737,MNT-0065,2024-04-01,size issue
RET-0006110,ORD-0034754,MNT-0065,2024-04-09,changed mind
RET-0006111,ORD-0034765,MNT-0065,2024-04-22,size issue
RET-0006112,ORD-0034772,MNT-0065,2024-04-28,size issue
RET-0006113,ORD-0034774,MNT-0065,2024-05-27,wrong item
RET-0006114,ORD-0034777,MNT-0065,2024-05-30,changed mind
RET-0006115,ORD-0034781,MNT-0065,2024-05-28,changed mind
RET-0006116,ORD-0034787,MNT-0065,2024-05-22,wrong item
RET-0006117,ORD-0034791,MNT-0065,2024-05-27,size issue
RET-0006118,ORD-0034798,MNT-0065,2024-06-17,size issue
RET-0006119,ORD-0034804,MNT-0065,2024-06-23,changed mind
RET-0006120,ORD-0034808,MNT-0065,2024-07-08,size issue
RET-0006121,ORD-0034815,MNT-0065,2024-06-24,changed mind
RET-0006122,ORD-0034819,MNT-0066,2023-01-16,changed mind
RET-0006123,ORD-0034821,MNT-0066,2023-01-28,size issue
RET-0006124,ORD-0034831,MNT-0066,2023-01-11,changed mind
RET-0006125,ORD-0034834,MNT-0066,2023-01-23,damaged
RET-0006126,ORD-0034835,MNT-0066,2023-03-01,quality issue
RET-0006127,ORD-0034836,MNT-0066,2023-02-12,quality issue
RET-0006128,ORD-0034839,MNT-0066,2023-03-03,quality issue
RET-0006129,ORD-0034841,MNT-0066,2023-03-03,damaged
RET-0006130,ORD-0034842,MNT-0066,2023-02-28,quality issue
RET-0006131,ORD-0034843,MNT-0066,2023-03-10,changed mind
RET-0006132,ORD-0034846,MNT-0066,2023-02-08,wrong item
RET-0006133,ORD-0034852,MNT-0066,2023-03-15,size issue
RET-0006134,ORD-0034855,MNT-0066,2023-03-16,size issue
RET-0006135,ORD-0034863,MNT-0066,2023-04-07,changed mind
RET-0006136,ORD-0034864,MNT-0066,2023-04-10,damaged
RET-0006137,ORD-0034865,MNT-0066,2023-04-15,damaged
RET-0006138,ORD-0034874,MNT-0066,2023-04-25,size issue
RET-0006139,ORD-0034875,MNT-0066,2023-04-23,size issue
RET-0006140,ORD-0034876,MNT-0066,2023-04-08,damaged
RET-0006141,ORD-0034878,MNT-0066,2023-04-25,changed mind
RET-0006142,ORD-0034879,MNT-0066,2023-04-27,quality issue
RET-0006143,ORD-0034880,MNT-0066,2023-04-18,wrong item
RET-0006144,ORD-0034883,MNT-0066,2023-05-25,changed mind
RET-0006145,ORD-0034888,MNT-0066,2023-06-04,size issue
RET-0006146,ORD-0034891,MNT-0066,2023-05-12,size issue
RET-0006147,ORD-0034896,MNT-0066,2023-05-18,size issue
RET-0006148,ORD-0034901,MNT-0066,2023-05-30,size issue
RET-0006149,ORD-0034907,MNT-0066,2023-06-12,damaged
RET-0006150,ORD-0034908,MNT-0066,2023-07-06,damaged
RET-0006151,ORD-0034911,MNT-0066,2023-07-02,changed mind
RET-0006152,ORD-0034912,MNT-0066,2023-07-01,size issue
RET-0006153,ORD-0034914,MNT-0066,2023-06-24,wrong item
RET-0006154,ORD-0034918,MNT-0066,2023-06-28,size issue
RET-0006155,ORD-0034920,MNT-0066,2023-06-24,size issue
RET-0006156,ORD-0034941,MNT-0066,2023-07-10,size issue
RET-0006157,ORD-0034946,MNT-0066,2023-07-05,wrong item
RET-0006158,ORD-0034955,MNT-0066,2023-08-01,quality issue
RET-0006159,ORD-0034962,MNT-0066,2023-07-11,quality issue
RET-0006160,ORD-0034963,MNT-0066,2023-07-24,changed mind
RET-0006161,ORD-0034970,MNT-0066,2023-09-04,size issue
RET-0006162,ORD-0034979,MNT-0066,2023-08-26,size issue
RET-0006163,ORD-0034984,MNT-0066,2023-08-30,wrong item
RET-0006164,ORD-0034998,MNT-0066,2023-09-20,changed mind
RET-0006165,ORD-0035001,MNT-0066,2023-09-28,size issue
RET-0006166,ORD-0035007,MNT-0066,2023-09-30,changed mind
RET-0006167,ORD-0035008,MNT-0066,2023-09-15,damaged
RET-0006168,ORD-0035010,MNT-0066,2023-10-08,quality issue
RET-0006169,ORD-0035011,MNT-0066,2023-09-08,wrong item
RET-0006170,ORD-0035014,MNT-0066,2023-09-11,damaged
RET-0006171,ORD-0035015,MNT-0066,2023-09-23,changed mind
RET-0006172,ORD-0035017,MNT-0066,2023-09-29,size issue
RET-0006173,ORD-0035018,MNT-0066,2023-09-13,changed mind
RET-0006174,ORD-0035020,MNT-0066,2023-09-28,changed mind
RET-0006175,ORD-0035023,MNT-0066,2023-09-14,size issue
RET-0006176,ORD-0035028,MNT-0066,2023-11-02,wrong item
RET-0006177,ORD-0035029,MNT-0066,2023-10-23,size issue
RET-0006178,ORD-0035033,MNT-0066,2023-10-19,quality issue
RET-0006179,ORD-0035039,MNT-0066,2023-10-25,wrong item
RET-0006180,ORD-0035040,MNT-0066,2023-10-09,wrong item
RET-0006181,ORD-0035049,MNT-0066,2023-11-11,wrong item
RET-0006182,ORD-0035057,MNT-0066,2023-11-23,damaged
RET-0006183,ORD-0035064,MNT-0066,2023-11-26,quality issue
RET-0006184,ORD-0035068,MNT-0066,2023-11-22,wrong item
RET-0006185,ORD-0035073,MNT-0066,2023-12-30,quality issue
RET-0006186,ORD-0035075,MNT-0066,2023-12-18,wrong item
RET-0006187,ORD-0035077,MNT-0066,2023-12-14,size issue
RET-0006188,ORD-0035082,MNT-0066,2024-01-02,damaged
RET-0006189,ORD-0035089,MNT-0066,2024-01-01,damaged
RET-0006190,ORD-0035092,MNT-0066,2023-12-13,size issue
RET-0006191,ORD-0035096,MNT-0066,2024-01-24,size issue
RET-0006192,ORD-0035103,MNT-0066,2024-01-16,quality issue
RET-0006193,ORD-0035104,MNT-0066,2024-01-31,size issue
RET-0006194,ORD-0035113,MNT-0066,2024-03-02,quality issue
RET-0006195,ORD-0035114,MNT-0066,2024-03-08,quality issue
RET-0006196,ORD-0035117,MNT-0066,2024-03-02,quality issue
RET-0006197,ORD-0035121,MNT-0066,2024-02-10,size issue
RET-0006198,ORD-0035124,MNT-0066,2024-02-12,damaged
RET-0006199,ORD-0035126,MNT-0066,2024-02-24,size issue
RET-0006200,ORD-0035128,MNT-0066,2024-03-04,quality issue
RET-0006201,ORD-0035134,MNT-0066,2024-03-16,size issue
RET-0006202,ORD-0035143,MNT-0066,2024-03-30,size issue
RET-0006203,ORD-0035144,MNT-0066,2024-03-19,size issue
RET-0006204,ORD-0035145,MNT-0066,2024-03-18,size issue
RET-0006205,ORD-0035146,MNT-0066,2024-03-25,size issue
RET-0006206,ORD-0035151,MNT-0066,2024-03-16,size issue
RET-0006207,ORD-0035157,MNT-0066,2024-04-23,quality issue
RET-0006208,ORD-0035158,MNT-0066,2024-04-19,quality issue
